center,left,right,steering,throttle,brake,speed
data/IMG/center_2016_12_01_13_32_48_302.jpg,data/IMG/left_2016_12_01_13_32_48_302.jpg,data/IMG/right_2016_12_01_13_32_48_302.jpg,-0.05975719,0.9855326,0,30.18676
data/IMG/center_2016_12_01_13_32_48_402.jpg,data/IMG/left_2016_12_01_13_32_48_402.jpg,data/IMG/right_2016_12_01_13_32_48_402.jpg,-0.05975719,0.9855326,0,30.18687
data/IMG/center_2016_12_01_13_32_48_503.jpg,data/IMG/left_2016_12_01_13_32_48_503.jpg,data/IMG/right_2016_12_01_13_32_48_503.jpg,-0.05975719,0.9855326,0,30.18692
data/IMG/center_2016_12_01_13_32_48_604.jpg,data/IMG/left_2016_12_01_13_32_48_604.jpg,data/IMG/right_2016_12_01_13_32_48_604.jpg,-0.05975719,0.9855326,0,30.18694
data/IMG/center_2016_12_01_13_32_48_705.jpg,data/IMG/left_2016_12_01_13_32_48_705.jpg,data/IMG/right_2016_12_01_13_32_48_705.jpg,-0.05975719,0.9855326,0,30.18695
data/IMG/center_2016_12_01_13_32_48_805.jpg,data/IMG/left_2016_12_01_13_32_48_805.jpg,data/IMG/right_2016_12_01_13_32_48_805.jpg,-0.05975719,0.9855326,0,30.18692
data/IMG/center_2016_12_01_13_32_48_906.jpg,data/IMG/left_2016_12_01_13_32_48_906.jpg,data/IMG/right_2016_12_01_13_32_48_906.jpg,-0.05975719,0.9855326,0,30.18688
data/IMG/center_2016_12_01_13_32_49_008.jpg,data/IMG/left_2016_12_01_13_32_49_008.jpg,data/IMG/right_2016_12_01_13_32_49_008.jpg,-0.05975719,0.9855326,0,30.18689
data/IMG/center_2016_12_01_13_32_49_109.jpg,data/IMG/left_2016_12_01_13_32_49_109.jpg,data/IMG/right_2016_12_01_13_32_49_109.jpg,-0.05975719,0.9855326,0,30.18686
data/IMG/center_2016_12_01_13_32_49_210.jpg,data/IMG/left_2016_12_01_13_32_49_210.jpg,data/IMG/right_2016_12_01_13_32_49_210.jpg,-0.04076847,0.9855326,0,30.18702
data/IMG/center_2016_12_01_13_32_51_538.jpg,data/IMG/left_2016_12_01_13_32_51_538.jpg,data/IMG/right_2016_12_01_13_32_51_538.jpg,0.1287396,0.9855326,0,30.18258
data/IMG/center_2016_12_01_13_32_51_639.jpg,data/IMG/left_2016_12_01_13_32_51_639.jpg,data/IMG/right_2016_12_01_13_32_51_639.jpg,0.2148564,0.9855326,0,30.17934
data/IMG/center_2016_12_01_13_32_51_740.jpg,data/IMG/left_2016_12_01_13_32_51_740.jpg,data/IMG/right_2016_12_01_13_32_51_740.jpg,0.2148564,0.9855326,0,30.18322
data/IMG/center_2016_12_01_13_32_52_350.jpg,data/IMG/left_2016_12_01_13_32_52_350.jpg,data/IMG/right_2016_12_01_13_32_52_350.jpg,-0.08824026,0.9855326,0,30.18482
data/IMG/center_2016_12_01_13_32_52_450.jpg,data/IMG/left_2016_12_01_13_32_52_450.jpg,data/IMG/right_2016_12_01_13_32_52_450.jpg,-0.2306556,0.9855326,0,30.17673
data/IMG/center_2016_12_01_13_32_52_551.jpg,data/IMG/left_2016_12_01_13_32_52_551.jpg,data/IMG/right_2016_12_01_13_32_52_551.jpg,-0.2306556,0.9855326,0,30.18209
data/IMG/center_2016_12_01_13_32_52_652.jpg,data/IMG/left_2016_12_01_13_32_52_652.jpg,data/IMG/right_2016_12_01_13_32_52_652.jpg,-0.1547008,0.9855326,0,30.18752
data/IMG/center_2016_12_01_13_32_52_753.jpg,data/IMG/left_2016_12_01_13_32_52_753.jpg,data/IMG/right_2016_12_01_13_32_52_753.jpg,-0.0787459,0.9855326,0,30.18809
data/IMG/center_2016_12_01_13_32_53_055.jpg,data/IMG/left_2016_12_01_13_32_53_055.jpg,data/IMG/right_2016_12_01_13_32_53_055.jpg,0.04262284,0.9855326,0,30.18617
data/IMG/center_2016_12_01_13_32_53_156.jpg,data/IMG/left_2016_12_01_13_32_53_156.jpg,data/IMG/right_2016_12_01_13_32_53_156.jpg,0.1574452,0.9855326,0,30.18212
data/IMG/center_2016_12_01_13_32_53_257.jpg,data/IMG/left_2016_12_01_13_32_53_257.jpg,data/IMG/right_2016_12_01_13_32_53_257.jpg,0.1478767,0.9855326,0,30.18493
data/IMG/center_2016_12_01_13_32_53_357.jpg,data/IMG/left_2016_12_01_13_32_53_357.jpg,data/IMG/right_2016_12_01_13_32_53_357.jpg,0.1765823,0.9855326,0,30.1844
data/IMG/center_2016_12_01_13_32_53_459.jpg,data/IMG/left_2016_12_01_13_32_53_459.jpg,data/IMG/right_2016_12_01_13_32_53_459.jpg,0.2531306,0.9855326,0,30.18125
data/IMG/center_2016_12_01_13_32_53_764.jpg,data/IMG/left_2016_12_01_13_32_53_764.jpg,data/IMG/right_2016_12_01_13_32_53_764.jpg,-0.135712,0.9855326,0,30.18072
data/IMG/center_2016_12_01_13_32_53_865.jpg,data/IMG/left_2016_12_01_13_32_53_865.jpg,data/IMG/right_2016_12_01_13_32_53_865.jpg,-0.2781274,0.9855326,0,30.17109
data/IMG/center_2016_12_01_13_32_53_966.jpg,data/IMG/left_2016_12_01_13_32_53_966.jpg,data/IMG/right_2016_12_01_13_32_53_966.jpg,-0.3255992,0.9855326,0,30.17414
data/IMG/center_2016_12_01_13_32_54_067.jpg,data/IMG/left_2016_12_01_13_32_54_067.jpg,data/IMG/right_2016_12_01_13_32_54_067.jpg,-0.2591387,0.9855326,0,30.18523
data/IMG/center_2016_12_01_13_32_54_472.jpg,data/IMG/left_2016_12_01_13_32_54_472.jpg,data/IMG/right_2016_12_01_13_32_54_472.jpg,0.04262284,0.9855326,0,30.18641
data/IMG/center_2016_12_01_13_32_54_574.jpg,data/IMG/left_2016_12_01_13_32_54_574.jpg,data/IMG/right_2016_12_01_13_32_54_574.jpg,0.0904655,0.9855326,0,30.18558
data/IMG/center_2016_12_01_13_32_54_674.jpg,data/IMG/left_2016_12_01_13_32_54_674.jpg,data/IMG/right_2016_12_01_13_32_54_674.jpg,0.1574452,0.9855326,0,30.18276
data/IMG/center_2016_12_01_13_32_54_775.jpg,data/IMG/left_2016_12_01_13_32_54_775.jpg,data/IMG/right_2016_12_01_13_32_54_775.jpg,0.243562,0.9855326,0,30.1786
data/IMG/center_2016_12_01_13_32_54_875.jpg,data/IMG/left_2016_12_01_13_32_54_875.jpg,data/IMG/right_2016_12_01_13_32_54_875.jpg,0.2626991,0.9855326,0,30.18091
data/IMG/center_2016_12_01_13_32_54_976.jpg,data/IMG/left_2016_12_01_13_32_54_976.jpg,data/IMG/right_2016_12_01_13_32_54_976.jpg,0.2626991,0.9855326,0,30.18353
data/IMG/center_2016_12_01_13_32_55_078.jpg,data/IMG/left_2016_12_01_13_32_55_078.jpg,data/IMG/right_2016_12_01_13_32_55_078.jpg,0.2626991,0.9855326,0,30.18476
data/IMG/center_2016_12_01_13_32_55_786.jpg,data/IMG/left_2016_12_01_13_32_55_786.jpg,data/IMG/right_2016_12_01_13_32_55_786.jpg,-0.06925154,0.9855326,0,30.18534
data/IMG/center_2016_12_01_13_32_55_888.jpg,data/IMG/left_2016_12_01_13_32_55_888.jpg,data/IMG/right_2016_12_01_13_32_55_888.jpg,-0.06925154,0.9855326,0,30.18605
data/IMG/center_2016_12_01_13_32_55_988.jpg,data/IMG/left_2016_12_01_13_32_55_988.jpg,data/IMG/right_2016_12_01_13_32_55_988.jpg,-0.06925154,0.9855326,0,30.18629
data/IMG/center_2016_12_01_13_32_56_089.jpg,data/IMG/left_2016_12_01_13_32_56_089.jpg,data/IMG/right_2016_12_01_13_32_56_089.jpg,-0.06925154,0.9855326,0,30.18645
data/IMG/center_2016_12_01_13_32_56_191.jpg,data/IMG/left_2016_12_01_13_32_56_191.jpg,data/IMG/right_2016_12_01_13_32_56_191.jpg,-0.05975719,0.9855326,0,30.1866
data/IMG/center_2016_12_01_13_32_57_203.jpg,data/IMG/left_2016_12_01_13_32_57_203.jpg,data/IMG/right_2016_12_01_13_32_57_203.jpg,0.1670138,0.9855326,0,30.17978
data/IMG/center_2016_12_01_13_32_57_304.jpg,data/IMG/left_2016_12_01_13_32_57_304.jpg,data/IMG/right_2016_12_01_13_32_57_304.jpg,0.3488158,0.9855326,0,30.16541
data/IMG/center_2016_12_01_13_32_57_405.jpg,data/IMG/left_2016_12_01_13_32_57_405.jpg,data/IMG/right_2016_12_01_13_32_57_405.jpg,0.3488158,0.9855326,0,30.17626
data/IMG/center_2016_12_01_13_32_57_507.jpg,data/IMG/left_2016_12_01_13_32_57_507.jpg,data/IMG/right_2016_12_01_13_32_57_507.jpg,0.0904655,0.9855326,0,30.18829
data/IMG/center_2016_12_01_13_32_57_709.jpg,data/IMG/left_2016_12_01_13_32_57_709.jpg,data/IMG/right_2016_12_01_13_32_57_709.jpg,-0.1167233,0.9855326,0,30.18136
data/IMG/center_2016_12_01_13_32_57_810.jpg,data/IMG/left_2016_12_01_13_32_57_810.jpg,data/IMG/right_2016_12_01_13_32_57_810.jpg,-0.1167233,0.9855326,0,30.18439
data/IMG/center_2016_12_01_13_32_57_912.jpg,data/IMG/left_2016_12_01_13_32_57_912.jpg,data/IMG/right_2016_12_01_13_32_57_912.jpg,-0.1167233,0.9855326,0,30.18549
data/IMG/center_2016_12_01_13_32_58_012.jpg,data/IMG/left_2016_12_01_13_32_58_012.jpg,data/IMG/right_2016_12_01_13_32_58_012.jpg,-0.1167233,0.9855326,0,30.18592
data/IMG/center_2016_12_01_13_32_58_113.jpg,data/IMG/left_2016_12_01_13_32_58_113.jpg,data/IMG/right_2016_12_01_13_32_58_113.jpg,-0.09773462,0.9855326,0,30.18656
data/IMG/center_2016_12_01_13_32_59_325.jpg,data/IMG/left_2016_12_01_13_32_59_325.jpg,data/IMG/right_2016_12_01_13_32_59_325.jpg,0.0617599,0.9855326,0,30.18599
data/IMG/center_2016_12_01_13_32_59_427.jpg,data/IMG/left_2016_12_01_13_32_59_427.jpg,data/IMG/right_2016_12_01_13_32_59_427.jpg,0.100034,0.9855326,0,30.185
data/IMG/center_2016_12_01_13_32_59_527.jpg,data/IMG/left_2016_12_01_13_32_59_527.jpg,data/IMG/right_2016_12_01_13_32_59_527.jpg,0.100034,0.9855326,0,30.18587
data/IMG/center_2016_12_01_13_32_59_628.jpg,data/IMG/left_2016_12_01_13_32_59_628.jpg,data/IMG/right_2016_12_01_13_32_59_628.jpg,0.1574452,0.9855326,0,30.18455
data/IMG/center_2016_12_01_13_32_59_730.jpg,data/IMG/left_2016_12_01_13_32_59_730.jpg,data/IMG/right_2016_12_01_13_32_59_730.jpg,0.1574452,0.9855326,0,30.18537
data/IMG/center_2016_12_01_13_33_01_549.jpg,data/IMG/left_2016_12_01_13_33_01_549.jpg,data/IMG/right_2016_12_01_13_33_01_549.jpg,0.1287396,0.9855326,0,30.18215
data/IMG/center_2016_12_01_13_33_01_649.jpg,data/IMG/left_2016_12_01_13_33_01_649.jpg,data/IMG/right_2016_12_01_13_33_01_649.jpg,0.1287396,0.9855326,0,30.18467
data/IMG/center_2016_12_01_13_33_01_750.jpg,data/IMG/left_2016_12_01_13_33_01_750.jpg,data/IMG/right_2016_12_01_13_33_01_750.jpg,0.1287396,0.9855326,0,30.1855
data/IMG/center_2016_12_01_13_33_01_851.jpg,data/IMG/left_2016_12_01_13_33_01_851.jpg,data/IMG/right_2016_12_01_13_33_01_851.jpg,0.1670138,0.9855326,0,30.18442
data/IMG/center_2016_12_01_13_33_01_951.jpg,data/IMG/left_2016_12_01_13_33_01_951.jpg,data/IMG/right_2016_12_01_13_33_01_951.jpg,0.1670138,0.9855326,0,30.18516
data/IMG/center_2016_12_01_13_33_02_052.jpg,data/IMG/left_2016_12_01_13_33_02_052.jpg,data/IMG/right_2016_12_01_13_33_02_052.jpg,0.1670138,0.9855326,0,30.18565
data/IMG/center_2016_12_01_13_33_02_153.jpg,data/IMG/left_2016_12_01_13_33_02_153.jpg,data/IMG/right_2016_12_01_13_33_02_153.jpg,0.1670138,0.9855326,0,30.18587
data/IMG/center_2016_12_01_13_33_02_255.jpg,data/IMG/left_2016_12_01_13_33_02_255.jpg,data/IMG/right_2016_12_01_13_33_02_255.jpg,0.1670138,0.9855326,0,30.18595
data/IMG/center_2016_12_01_13_33_02_357.jpg,data/IMG/left_2016_12_01_13_33_02_357.jpg,data/IMG/right_2016_12_01_13_33_02_357.jpg,0.1574452,0.9855326,0,30.18637
data/IMG/center_2016_12_01_13_33_03_068.jpg,data/IMG/left_2016_12_01_13_33_03_068.jpg,data/IMG/right_2016_12_01_13_33_03_068.jpg,0.1670138,0.9855326,0,30.18203
data/IMG/center_2016_12_01_13_33_03_170.jpg,data/IMG/left_2016_12_01_13_33_03_170.jpg,data/IMG/right_2016_12_01_13_33_03_170.jpg,0.1670138,0.9855326,0,30.18435
data/IMG/center_2016_12_01_13_33_03_271.jpg,data/IMG/left_2016_12_01_13_33_03_271.jpg,data/IMG/right_2016_12_01_13_33_03_271.jpg,0.1670138,0.9855326,0,30.18526
data/IMG/center_2016_12_01_13_33_03_371.jpg,data/IMG/left_2016_12_01_13_33_03_371.jpg,data/IMG/right_2016_12_01_13_33_03_371.jpg,0.1670138,0.9855326,0,30.18558
data/IMG/center_2016_12_01_13_33_03_473.jpg,data/IMG/left_2016_12_01_13_33_03_473.jpg,data/IMG/right_2016_12_01_13_33_03_473.jpg,0.1670138,0.9855326,0,30.18582
data/IMG/center_2016_12_01_13_33_03_574.jpg,data/IMG/left_2016_12_01_13_33_03_574.jpg,data/IMG/right_2016_12_01_13_33_03_574.jpg,0.1574452,0.9855326,0,30.18633
data/IMG/center_2016_12_01_13_33_04_588.jpg,data/IMG/left_2016_12_01_13_33_04_588.jpg,data/IMG/right_2016_12_01_13_33_04_588.jpg,0.1287396,0.9855326,0,30.18367
data/IMG/center_2016_12_01_13_33_04_689.jpg,data/IMG/left_2016_12_01_13_33_04_689.jpg,data/IMG/right_2016_12_01_13_33_04_689.jpg,0.1287396,0.9855326,0,30.18523
data/IMG/center_2016_12_01_13_33_04_789.jpg,data/IMG/left_2016_12_01_13_33_04_789.jpg,data/IMG/right_2016_12_01_13_33_04_789.jpg,0.1287396,0.9855326,0,30.18573
data/IMG/center_2016_12_01_13_33_04_891.jpg,data/IMG/left_2016_12_01_13_33_04_891.jpg,data/IMG/right_2016_12_01_13_33_04_891.jpg,0.1287396,0.9855326,0,30.18607
data/IMG/center_2016_12_01_13_33_04_992.jpg,data/IMG/left_2016_12_01_13_33_04_992.jpg,data/IMG/right_2016_12_01_13_33_04_992.jpg,0.1287396,0.9855326,0,30.18615
data/IMG/center_2016_12_01_13_33_05_092.jpg,data/IMG/left_2016_12_01_13_33_05_092.jpg,data/IMG/right_2016_12_01_13_33_05_092.jpg,0.1287396,0.9855326,0,30.18623
data/IMG/center_2016_12_01_13_33_05_194.jpg,data/IMG/left_2016_12_01_13_33_05_194.jpg,data/IMG/right_2016_12_01_13_33_05_194.jpg,0.1287396,0.9855326,0,30.18618
data/IMG/center_2016_12_01_13_33_05_295.jpg,data/IMG/left_2016_12_01_13_33_05_295.jpg,data/IMG/right_2016_12_01_13_33_05_295.jpg,0.1287396,0.9855326,0,30.18627
data/IMG/center_2016_12_01_13_33_05_396.jpg,data/IMG/left_2016_12_01_13_33_05_396.jpg,data/IMG/right_2016_12_01_13_33_05_396.jpg,0.1574452,0.9855326,0,30.18507
data/IMG/center_2016_12_01_13_33_05_496.jpg,data/IMG/left_2016_12_01_13_33_05_496.jpg,data/IMG/right_2016_12_01_13_33_05_496.jpg,0.1670138,0.9855326,0,30.18515
data/IMG/center_2016_12_01_13_33_05_599.jpg,data/IMG/left_2016_12_01_13_33_05_599.jpg,data/IMG/right_2016_12_01_13_33_05_599.jpg,0.1765823,0.9855326,0,30.18524
data/IMG/center_2016_12_01_13_33_05_701.jpg,data/IMG/left_2016_12_01_13_33_05_701.jpg,data/IMG/right_2016_12_01_13_33_05_701.jpg,0.1765823,0.9855326,0,30.18559
data/IMG/center_2016_12_01_13_33_05_802.jpg,data/IMG/left_2016_12_01_13_33_05_802.jpg,data/IMG/right_2016_12_01_13_33_05_802.jpg,0.1765823,0.9855326,0,30.18562
data/IMG/center_2016_12_01_13_33_05_903.jpg,data/IMG/left_2016_12_01_13_33_05_903.jpg,data/IMG/right_2016_12_01_13_33_05_903.jpg,0.1765823,0.9855326,0,30.18583
data/IMG/center_2016_12_01_13_33_06_005.jpg,data/IMG/left_2016_12_01_13_33_06_005.jpg,data/IMG/right_2016_12_01_13_33_06_005.jpg,0.1765823,0.9855326,0,30.18596
data/IMG/center_2016_12_01_13_33_06_108.jpg,data/IMG/left_2016_12_01_13_33_06_108.jpg,data/IMG/right_2016_12_01_13_33_06_108.jpg,0.1478767,0.9855326,0,30.18691
data/IMG/center_2016_12_01_13_33_06_209.jpg,data/IMG/left_2016_12_01_13_33_06_209.jpg,data/IMG/right_2016_12_01_13_33_06_209.jpg,0.1287396,0.9855326,0,30.18694
data/IMG/center_2016_12_01_13_33_06_310.jpg,data/IMG/left_2016_12_01_13_33_06_310.jpg,data/IMG/right_2016_12_01_13_33_06_310.jpg,0.1287396,0.9855326,0,30.18661
data/IMG/center_2016_12_01_13_33_06_411.jpg,data/IMG/left_2016_12_01_13_33_06_411.jpg,data/IMG/right_2016_12_01_13_33_06_411.jpg,0.1287396,0.9855326,0,30.18642
data/IMG/center_2016_12_01_13_33_06_512.jpg,data/IMG/left_2016_12_01_13_33_06_512.jpg,data/IMG/right_2016_12_01_13_33_06_512.jpg,0.1287396,0.9855326,0,30.18593
data/IMG/center_2016_12_01_13_33_08_039.jpg,data/IMG/left_2016_12_01_13_33_08_039.jpg,data/IMG/right_2016_12_01_13_33_08_039.jpg,0.243562,0.9855326,0,30.17241
data/IMG/center_2016_12_01_13_33_08_142.jpg,data/IMG/left_2016_12_01_13_33_08_142.jpg,data/IMG/right_2016_12_01_13_33_08_142.jpg,0.243562,0.9855326,0,30.18
data/IMG/center_2016_12_01_13_33_08_244.jpg,data/IMG/left_2016_12_01_13_33_08_244.jpg,data/IMG/right_2016_12_01_13_33_08_244.jpg,0.2339935,0.9855326,0,30.18364
data/IMG/center_2016_12_01_13_33_08_346.jpg,data/IMG/left_2016_12_01_13_33_08_346.jpg,data/IMG/right_2016_12_01_13_33_08_346.jpg,0.243562,0.9855326,0,30.18405
data/IMG/center_2016_12_01_13_33_08_447.jpg,data/IMG/left_2016_12_01_13_33_08_447.jpg,data/IMG/right_2016_12_01_13_33_08_447.jpg,0.2339935,0.9855326,0,30.18516
data/IMG/center_2016_12_01_13_33_08_548.jpg,data/IMG/left_2016_12_01_13_33_08_548.jpg,data/IMG/right_2016_12_01_13_33_08_548.jpg,0.2148564,0.9855326,0,30.18562
data/IMG/center_2016_12_01_13_33_08_649.jpg,data/IMG/left_2016_12_01_13_33_08_649.jpg,data/IMG/right_2016_12_01_13_33_08_649.jpg,0.0904655,0.9855326,0,30.18855
data/IMG/center_2016_12_01_13_33_09_662.jpg,data/IMG/left_2016_12_01_13_33_09_662.jpg,data/IMG/right_2016_12_01_13_33_09_662.jpg,0.05219137,0.9855326,0,30.18616
data/IMG/center_2016_12_01_13_33_09_765.jpg,data/IMG/left_2016_12_01_13_33_09_765.jpg,data/IMG/right_2016_12_01_13_33_09_765.jpg,0.05219137,0.9855326,0,30.18638
data/IMG/center_2016_12_01_13_33_09_868.jpg,data/IMG/left_2016_12_01_13_33_09_868.jpg,data/IMG/right_2016_12_01_13_33_09_868.jpg,0.05219137,0.9855326,0,30.18648
data/IMG/center_2016_12_01_13_33_09_970.jpg,data/IMG/left_2016_12_01_13_33_09_970.jpg,data/IMG/right_2016_12_01_13_33_09_970.jpg,0.05219137,0.9855326,0,30.18652
data/IMG/center_2016_12_01_13_33_10_071.jpg,data/IMG/left_2016_12_01_13_33_10_071.jpg,data/IMG/right_2016_12_01_13_33_10_071.jpg,0.05219137,0.9855326,0,30.18659
data/IMG/center_2016_12_01_13_33_10_173.jpg,data/IMG/left_2016_12_01_13_33_10_173.jpg,data/IMG/right_2016_12_01_13_33_10_173.jpg,0.1191711,0.9855326,0,30.18482
data/IMG/center_2016_12_01_13_33_10_276.jpg,data/IMG/left_2016_12_01_13_33_10_276.jpg,data/IMG/right_2016_12_01_13_33_10_276.jpg,0.1287396,0.9855326,0,30.1852
data/IMG/center_2016_12_01_13_33_10_377.jpg,data/IMG/left_2016_12_01_13_33_10_377.jpg,data/IMG/right_2016_12_01_13_33_10_377.jpg,0.1287396,0.9855326,0,30.18578
data/IMG/center_2016_12_01_13_33_10_479.jpg,data/IMG/left_2016_12_01_13_33_10_479.jpg,data/IMG/right_2016_12_01_13_33_10_479.jpg,0.1287396,0.9855326,0,30.18602
data/IMG/center_2016_12_01_13_33_10_579.jpg,data/IMG/left_2016_12_01_13_33_10_579.jpg,data/IMG/right_2016_12_01_13_33_10_579.jpg,0.1287396,0.9855326,0,30.18618
data/IMG/center_2016_12_01_13_33_10_682.jpg,data/IMG/left_2016_12_01_13_33_10_682.jpg,data/IMG/right_2016_12_01_13_33_10_682.jpg,0.0904655,0.9855326,0,30.18709
data/IMG/center_2016_12_01_13_33_13_011.jpg,data/IMG/left_2016_12_01_13_33_13_011.jpg,data/IMG/right_2016_12_01_13_33_13_011.jpg,0.1957194,0.9855326,0,30.17788
data/IMG/center_2016_12_01_13_33_13_113.jpg,data/IMG/left_2016_12_01_13_33_13_113.jpg,data/IMG/right_2016_12_01_13_33_13_113.jpg,0.0904655,0.9855326,0,30.18708
data/IMG/center_2016_12_01_13_33_14_331.jpg,data/IMG/left_2016_12_01_13_33_14_331.jpg,data/IMG/right_2016_12_01_13_33_14_331.jpg,0.2722676,0.9855326,0,30.16989
data/IMG/center_2016_12_01_13_33_14_433.jpg,data/IMG/left_2016_12_01_13_33_14_433.jpg,data/IMG/right_2016_12_01_13_33_14_433.jpg,0.3488158,0.9855326,0,30.16978
data/IMG/center_2016_12_01_13_33_14_534.jpg,data/IMG/left_2016_12_01_13_33_14_534.jpg,data/IMG/right_2016_12_01_13_33_14_534.jpg,0.3488158,0.9855326,0,30.17815
data/IMG/center_2016_12_01_13_33_14_636.jpg,data/IMG/left_2016_12_01_13_33_14_636.jpg,data/IMG/right_2016_12_01_13_33_14_636.jpg,0.0904655,0.9855326,0,30.18833
data/IMG/center_2016_12_01_13_33_15_544.jpg,data/IMG/left_2016_12_01_13_33_15_544.jpg,data/IMG/right_2016_12_01_13_33_15_544.jpg,-0.1547008,0.9855326,0,30.17984
data/IMG/center_2016_12_01_13_33_15_644.jpg,data/IMG/left_2016_12_01_13_33_15_644.jpg,data/IMG/right_2016_12_01_13_33_15_644.jpg,-0.1547008,0.9855326,0,30.18379
data/IMG/center_2016_12_01_13_33_15_746.jpg,data/IMG/left_2016_12_01_13_33_15_746.jpg,data/IMG/right_2016_12_01_13_33_15_746.jpg,-0.1547008,0.9855326,0,30.18502
