center,left,right,steering,throttle,brake,speed
DATAmine/IMG/center_2017_02_04_20_52_54_282.jpg,,,-0.1666667,1,0,9.923837
DATAmine/IMG/center_2017_02_04_20_52_54_352.jpg,,,-0.1666667,1,0,10.58948
DATAmine/IMG/center_2017_02_04_20_52_54_425.jpg,,,-0.1666667,1,0,11.56973
DATAmine/IMG/center_2017_02_04_20_52_54_495.jpg,,,-0.1666667,1,0,12.38736
DATAmine/IMG/center_2017_02_04_20_52_54_566.jpg,,,-0.1666667,1,0,13.02579
DATAmine/IMG/center_2017_02_04_20_52_54_636.jpg,,,-0.1666667,1,0,13.73311
DATAmine/IMG/center_2017_02_04_20_52_54_720.jpg,,,-0.1666667,1,0,14.54934
DATAmine/IMG/center_2017_02_04_20_52_54_793.jpg,,,-0.1666667,1,0,15.45544
DATAmine/IMG/center_2017_02_04_20_52_54_872.jpg,,,-0.1666667,1,0,16.3019
DATAmine/IMG/center_2017_02_04_20_52_54_949.jpg,,,-0.1666667,1,0,17.13627
DATAmine/IMG/center_2017_02_04_20_52_55_016.jpg,,,-0.1666667,1,0,17.95674
DATAmine/IMG/center_2017_02_04_20_52_55_084.jpg,,,-0.1666667,1,0,18.39714
DATAmine/IMG/center_2017_02_04_20_52_55_162.jpg,,,-0.1666667,1,0,19.23346
DATAmine/IMG/center_2017_02_04_20_52_55_415.jpg,,,-0.1666667,1,0,21.69512
DATAmine/IMG/center_2017_02_04_20_52_55_486.jpg,,,-0.1666667,1,0,22.49886
DATAmine/IMG/center_2017_02_04_20_52_55_555.jpg,,,-0.1666667,1,0,23.29238
DATAmine/IMG/center_2017_02_04_20_52_55_635.jpg,,,-0.1666667,1,0,24.07581
DATAmine/IMG/center_2017_02_04_20_52_55_702.jpg,,,-0.1666667,1,0,24.65951
DATAmine/IMG/center_2017_02_04_20_52_55_785.jpg,,,-0.1666667,1,0,25.42606
DATAmine/IMG/center_2017_02_04_20_52_55_856.jpg,,,-0.1666667,1,0,26.18749
DATAmine/IMG/center_2017_02_04_20_52_55_935.jpg,,,-0.1666667,1,0,26.94182
DATAmine/IMG/center_2017_02_04_20_52_56_018.jpg,,,-0.1666667,1,0,27.6905
DATAmine/IMG/center_2017_02_04_20_52_56_102.jpg,,,-0.1666667,1,0,28.43301
DATAmine/IMG/center_2017_02_04_20_52_56_171.jpg,,,-0.1666667,1,0,28.98587
DATAmine/IMG/center_2017_02_04_20_52_56_252.jpg,,,-0.1666667,1,0,29.71768
DATAmine/IMG/center_2017_02_04_20_52_56_335.jpg,,,-0.1666667,1,0,30.18881
DATAmine/IMG/center_2017_02_04_20_52_56_402.jpg,,,-0.1666667,1,0,30.18971
DATAmine/IMG/center_2017_02_04_20_52_56_490.jpg,,,-0.1666667,1,0,30.18965
DATAmine/IMG/center_2017_02_04_20_52_56_557.jpg,,,-0.1666667,1,0,30.18919
DATAmine/IMG/center_2017_02_04_20_52_56_636.jpg,,,-0.1666667,1,0,30.18969
DATAmine/IMG/center_2017_02_04_20_52_56_719.jpg,,,0,1,0,30.18948
DATAmine/IMG/center_2017_02_04_20_52_56_786.jpg,,,0,1,0,30.19014
DATAmine/IMG/center_2017_02_04_20_52_56_870.jpg,,,0,1,0,30.1903
DATAmine/IMG/center_2017_02_04_20_52_56_948.jpg,,,0,1,0,30.19029
DATAmine/IMG/center_2017_02_04_20_52_57_021.jpg,,,0,1,0,30.19075
DATAmine/IMG/center_2017_02_04_20_52_57_088.jpg,,,-0.06666667,1,0,30.18914
DATAmine/IMG/center_2017_02_04_20_52_57_155.jpg,,,-0.06666667,1,0,30.18962
DATAmine/IMG/center_2017_02_04_20_52_57_225.jpg,,,-0.06666667,1,0,30.18994
DATAmine/IMG/center_2017_02_04_20_52_57_298.jpg,,,-0.06666667,1,0,30.19002
DATAmine/IMG/center_2017_02_04_20_52_57_365.jpg,,,-0.06666667,1,0,30.19008
DATAmine/IMG/center_2017_02_04_20_52_57_447.jpg,,,-0.06666667,1,0,30.19014
DATAmine/IMG/center_2017_02_04_20_52_57_516.jpg,,,-0.06666667,1,0,30.19016
DATAmine/IMG/center_2017_02_04_20_52_57_596.jpg,,,-0.06666667,1,0,30.19016
DATAmine/IMG/center_2017_02_04_20_52_57_672.jpg,,,-0.1333333,1,0,30.18793
DATAmine/IMG/center_2017_02_04_20_52_57_748.jpg,,,-0.1333333,1,0,30.18859
DATAmine/IMG/center_2017_02_04_20_52_57_820.jpg,,,-0.1333333,1,0,30.18932
DATAmine/IMG/center_2017_02_04_20_52_57_888.jpg,,,-0.1333333,1,0,30.18944
DATAmine/IMG/center_2017_02_04_20_52_57_963.jpg,,,-0.1333333,1,0,30.18968
DATAmine/IMG/center_2017_02_04_20_52_58_034.jpg,,,-0.1333333,1,0,30.18908
DATAmine/IMG/center_2017_02_04_20_52_58_104.jpg,,,-0.1333333,1,0,30.18982
DATAmine/IMG/center_2017_02_04_20_52_58_184.jpg,,,-0.1333333,1,0,30.18985
DATAmine/IMG/center_2017_02_04_20_52_58_258.jpg,,,-0.1333333,1,0,30.18988
DATAmine/IMG/center_2017_02_04_20_52_58_340.jpg,,,-0.1333333,1,0,30.1899
DATAmine/IMG/center_2017_02_04_20_52_58_419.jpg,,,0,1,0,30.18987
DATAmine/IMG/center_2017_02_04_20_52_58_501.jpg,,,0,1,0,30.19022
DATAmine/IMG/center_2017_02_04_20_52_58_578.jpg,,,0,1,0,30.19027
DATAmine/IMG/center_2017_02_04_20_52_58_652.jpg,,,0,1,0,30.18979
DATAmine/IMG/center_2017_02_04_20_52_58_721.jpg,,,0,1,0,30.19031
DATAmine/IMG/center_2017_02_04_20_52_58_804.jpg,,,-0.2,1,0,30.18096
DATAmine/IMG/center_2017_02_04_20_52_58_888.jpg,,,-0.2,1,0,30.18523
DATAmine/IMG/center_2017_02_04_20_52_58_958.jpg,,,-0.2,1,0,30.18728
DATAmine/IMG/center_2017_02_04_20_52_59_033.jpg,,,-0.2,1,0,30.18805
DATAmine/IMG/center_2017_02_04_20_52_59_119.jpg,,,-0.2,1,0,30.18881
DATAmine/IMG/center_2017_02_04_20_52_59_206.jpg,,,-0.2,1,0,30.18909
DATAmine/IMG/center_2017_02_04_20_52_59_274.jpg,,,-0.2,1,0,30.18925
DATAmine/IMG/center_2017_02_04_20_52_59_353.jpg,,,0,1,0,30.18903
DATAmine/IMG/center_2017_02_04_20_52_59_435.jpg,,,0,1,0,30.1902
DATAmine/IMG/center_2017_02_04_20_52_59_504.jpg,,,0,1,0,30.19067
DATAmine/IMG/center_2017_02_04_20_52_59_572.jpg,,,0,1,0,30.19027
DATAmine/IMG/center_2017_02_04_20_52_59_641.jpg,,,0,1,0,30.19028
DATAmine/IMG/center_2017_02_04_20_52_59_721.jpg,,,0,1,0,30.1904
DATAmine/IMG/center_2017_02_04_20_52_59_804.jpg,,,0,1,0,30.19031
DATAmine/IMG/center_2017_02_04_20_52_59_871.jpg,,,0,1,0,30.19031
DATAmine/IMG/center_2017_02_04_20_52_59_949.jpg,,,0,1,0,30.1903
DATAmine/IMG/center_2017_02_04_20_53_00_020.jpg,,,0,1,0,30.19031
DATAmine/IMG/center_2017_02_04_20_53_00_087.jpg,,,0,1,0,30.19031
DATAmine/IMG/center_2017_02_04_20_53_00_172.jpg,,,0,1,0,30.19029
DATAmine/IMG/center_2017_02_04_20_53_00_239.jpg,,,0,1,0,30.19027
DATAmine/IMG/center_2017_02_04_20_53_00_527.jpg,,,0,1,0,30.19029
DATAmine/IMG/center_2017_02_04_20_53_00_627.jpg,,,-0.1,1,0,30.18842
DATAmine/IMG/center_2017_02_04_20_53_00_702.jpg,,,-0.1,1,0,30.18926
DATAmine/IMG/center_2017_02_04_20_53_00_773.jpg,,,-0.1,1,0,30.18955
DATAmine/IMG/center_2017_02_04_20_53_00_852.jpg,,,-0.1,1,0,30.18979
DATAmine/IMG/center_2017_02_04_20_53_00_926.jpg,,,-0.1,1,0,30.18993
DATAmine/IMG/center_2017_02_04_20_53_00_994.jpg,,,-0.1,1,0,30.19
DATAmine/IMG/center_2017_02_04_20_53_01_071.jpg,,,-0.1,1,0,30.19004
DATAmine/IMG/center_2017_02_04_20_53_01_141.jpg,,,-0.1,1,0,30.19004
DATAmine/IMG/center_2017_02_04_20_53_01_220.jpg,,,-0.1,1,0,30.1901
DATAmine/IMG/center_2017_02_04_20_53_01_291.jpg,,,-0.1,1,0,30.19008
DATAmine/IMG/center_2017_02_04_20_53_01_368.jpg,,,-0.1,1,0,30.19005
DATAmine/IMG/center_2017_02_04_20_53_01_442.jpg,,,0,1,0,30.18996
DATAmine/IMG/center_2017_02_04_20_53_01_512.jpg,,,0,1,0,30.19026
DATAmine/IMG/center_2017_02_04_20_53_01_593.jpg,,,0,1,0,30.19045
DATAmine/IMG/center_2017_02_04_20_53_01_664.jpg,,,0,1,0,30.19032
DATAmine/IMG/center_2017_02_04_20_53_01_734.jpg,,,0,1,0,30.19031
DATAmine/IMG/center_2017_02_04_20_53_01_808.jpg,,,0,1,0,30.19027
DATAmine/IMG/center_2017_02_04_20_53_01_891.jpg,,,0,1,0,30.19026
DATAmine/IMG/center_2017_02_04_20_53_01_974.jpg,,,0,1,0,30.19028
DATAmine/IMG/center_2017_02_04_20_53_02_059.jpg,,,-0.1,1,0,30.18836
DATAmine/IMG/center_2017_02_04_20_53_02_141.jpg,,,-0.1,1,0,30.18917
DATAmine/IMG/center_2017_02_04_20_53_02_221.jpg,,,-0.1,1,0,30.18958
DATAmine/IMG/center_2017_02_04_20_53_02_302.jpg,,,-0.1,1,0,30.1898
DATAmine/IMG/center_2017_02_04_20_53_02_383.jpg,,,-0.1,1,0,30.18987
DATAmine/IMG/center_2017_02_04_20_53_02_462.jpg,,,-0.1,1,0,30.18999
DATAmine/IMG/center_2017_02_04_20_53_02_538.jpg,,,-0.1,1,0,30.19002
DATAmine/IMG/center_2017_02_04_20_53_02_620.jpg,,,-0.1,1,0,30.19011
DATAmine/IMG/center_2017_02_04_20_53_02_687.jpg,,,-0.1,1,0,30.19007
DATAmine/IMG/center_2017_02_04_20_53_02_771.jpg,,,-0.1,1,0,30.19008
DATAmine/IMG/center_2017_02_04_20_53_02_847.jpg,,,-0.1,1,0,30.19005
DATAmine/IMG/center_2017_02_04_20_53_02_913.jpg,,,-0.1,1,0,30.1901
DATAmine/IMG/center_2017_02_04_20_53_02_988.jpg,,,0,1,0,30.18948
DATAmine/IMG/center_2017_02_04_20_53_03_069.jpg,,,0,1,0,30.1902
DATAmine/IMG/center_2017_02_04_20_53_03_152.jpg,,,0,1,0,30.19029
DATAmine/IMG/center_2017_02_04_20_53_03_225.jpg,,,0,1,0,30.19032
DATAmine/IMG/center_2017_02_04_20_53_03_292.jpg,,,0,1,0,30.19031
DATAmine/IMG/center_2017_02_04_20_53_03_371.jpg,,,0,1,0,30.19029
DATAmine/IMG/center_2017_02_04_20_53_03_450.jpg,,,-0.06666667,1,0,30.18894
DATAmine/IMG/center_2017_02_04_20_53_03_529.jpg,,,-0.1,1,0,30.18818
DATAmine/IMG/center_2017_02_04_20_53_03_602.jpg,,,-0.1,1,0,30.18933
DATAmine/IMG/center_2017_02_04_20_53_03_673.jpg,,,-0.1,1,0,30.18944
DATAmine/IMG/center_2017_02_04_20_53_03_751.jpg,,,-0.1,1,0,30.18973
DATAmine/IMG/center_2017_02_04_20_53_03_833.jpg,,,-0.1,1,0,30.18991
DATAmine/IMG/center_2017_02_04_20_53_03_903.jpg,,,-0.1,1,0,30.18999
DATAmine/IMG/center_2017_02_04_20_53_03_975.jpg,,,-0.1,1,0,30.19001
DATAmine/IMG/center_2017_02_04_20_53_04_049.jpg,,,-0.1,1,0,30.19003
DATAmine/IMG/center_2017_02_04_20_53_04_118.jpg,,,-0.1,1,0,30.19005
DATAmine/IMG/center_2017_02_04_20_53_04_202.jpg,,,0,1,0,30.19013
DATAmine/IMG/center_2017_02_04_20_53_04_271.jpg,,,0,1,0,30.19001
DATAmine/IMG/center_2017_02_04_20_53_04_351.jpg,,,0,1,0,30.19025
DATAmine/IMG/center_2017_02_04_20_53_04_435.jpg,,,0,1,0,30.19031
DATAmine/IMG/center_2017_02_04_20_53_04_518.jpg,,,0,1,0,30.19027
DATAmine/IMG/center_2017_02_04_20_53_04_586.jpg,,,0,1,0,30.19032
DATAmine/IMG/center_2017_02_04_20_53_04_654.jpg,,,0,1,0,30.19029
DATAmine/IMG/center_2017_02_04_20_53_04_734.jpg,,,0,1,0,30.19031
DATAmine/IMG/center_2017_02_04_20_53_04_817.jpg,,,0,1,0,30.19031
DATAmine/IMG/center_2017_02_04_20_53_04_884.jpg,,,0,1,0,30.19032
DATAmine/IMG/center_2017_02_04_20_53_04_953.jpg,,,0,1,0,30.1903
DATAmine/IMG/center_2017_02_04_20_53_05_033.jpg,,,-0.03333334,1,0,30.19007
DATAmine/IMG/center_2017_02_04_20_53_05_101.jpg,,,-0.03333334,1,0,30.19016
DATAmine/IMG/center_2017_02_04_20_53_05_183.jpg,,,-0.06666667,1,0,30.18963
DATAmine/IMG/center_2017_02_04_20_53_05_252.jpg,,,-0.06666667,1,0,30.18979
DATAmine/IMG/center_2017_02_04_20_53_05_322.jpg,,,-0.06666667,1,0,30.18989
DATAmine/IMG/center_2017_02_04_20_53_05_401.jpg,,,-0.06666667,1,0,30.19006
DATAmine/IMG/center_2017_02_04_20_53_05_468.jpg,,,-0.06666667,1,0,30.19009
DATAmine/IMG/center_2017_02_04_20_53_05_552.jpg,,,-0.06666667,1,0,30.19008
DATAmine/IMG/center_2017_02_04_20_53_05_620.jpg,,,-0.06666667,1,0,30.19046
DATAmine/IMG/center_2017_02_04_20_53_05_701.jpg,,,-0.06666667,1,0,30.18999
DATAmine/IMG/center_2017_02_04_20_53_05_783.jpg,,,-0.06666667,1,0,30.19091
DATAmine/IMG/center_2017_02_04_20_53_05_851.jpg,,,-0.06666667,1,0,30.18995
DATAmine/IMG/center_2017_02_04_20_53_05_935.jpg,,,-0.06666667,1,0,30.19003
DATAmine/IMG/center_2017_02_04_20_53_06_003.jpg,,,-0.06666667,1,0,30.19016
DATAmine/IMG/center_2017_02_04_20_53_06_084.jpg,,,-0.06666667,1,0,30.1902
DATAmine/IMG/center_2017_02_04_20_53_06_168.jpg,,,-0.06666667,1,0,30.19024
DATAmine/IMG/center_2017_02_04_20_53_06_235.jpg,,,-0.06666667,1,0,30.19027
DATAmine/IMG/center_2017_02_04_20_53_06_308.jpg,,,-0.06666667,1,0,30.19032
DATAmine/IMG/center_2017_02_04_20_53_06_383.jpg,,,-0.06666667,1,0,30.19036
DATAmine/IMG/center_2017_02_04_20_53_06_452.jpg,,,-0.06666667,1,0,30.19039
DATAmine/IMG/center_2017_02_04_20_53_06_518.jpg,,,-0.06666667,1,0,30.19042
DATAmine/IMG/center_2017_02_04_20_53_06_602.jpg,,,0,1,0,30.19062
DATAmine/IMG/center_2017_02_04_20_53_06_684.jpg,,,0,1,0,30.19085
DATAmine/IMG/center_2017_02_04_20_53_06_766.jpg,,,0,1,0,30.19006
DATAmine/IMG/center_2017_02_04_20_53_06_849.jpg,,,0,1,0,30.19018
DATAmine/IMG/center_2017_02_04_20_53_06_918.jpg,,,0,1,0,30.19002
DATAmine/IMG/center_2017_02_04_20_53_06_997.jpg,,,0,1,0,30.19027
DATAmine/IMG/center_2017_02_04_20_53_07_067.jpg,,,0,1,0,30.19027
DATAmine/IMG/center_2017_02_04_20_53_07_135.jpg,,,0,1,0,30.19028
DATAmine/IMG/center_2017_02_04_20_53_07_218.jpg,,,0,1,0,30.19023
DATAmine/IMG/center_2017_02_04_20_53_07_290.jpg,,,0,1,0,30.19034
DATAmine/IMG/center_2017_02_04_20_53_07_372.jpg,,,0,1,0,30.19025
DATAmine/IMG/center_2017_02_04_20_53_07_450.jpg,,,0,1,0,30.19027
DATAmine/IMG/center_2017_02_04_20_53_07_533.jpg,,,0,1,0,30.19029
DATAmine/IMG/center_2017_02_04_20_53_07_601.jpg,,,-0.03333334,1,0,30.19005
DATAmine/IMG/center_2017_02_04_20_53_07_673.jpg,,,-0.03333334,1,0,30.19015
DATAmine/IMG/center_2017_02_04_20_53_07_750.jpg,,,-0.03333334,1,0,30.19023
DATAmine/IMG/center_2017_02_04_20_53_07_818.jpg,,,-0.03333334,1,0,30.19028
DATAmine/IMG/center_2017_02_04_20_53_07_900.jpg,,,-0.03333334,1,0,30.1903
DATAmine/IMG/center_2017_02_04_20_53_07_985.jpg,,,-0.03333334,1,0,30.18995
DATAmine/IMG/center_2017_02_04_20_53_08_053.jpg,,,-0.03333334,1,0,30.19005
DATAmine/IMG/center_2017_02_04_20_53_08_132.jpg,,,-0.03333334,1,0,30.1902
DATAmine/IMG/center_2017_02_04_20_53_08_217.jpg,,,-0.03333334,1,0,30.18984
DATAmine/IMG/center_2017_02_04_20_53_08_298.jpg,,,-0.03333334,1,0,30.19012
DATAmine/IMG/center_2017_02_04_20_53_08_370.jpg,,,-0.03333334,1,0,30.19018
DATAmine/IMG/center_2017_02_04_20_53_08_449.jpg,,,-0.03333334,1,0,30.19021
DATAmine/IMG/center_2017_02_04_20_53_08_536.jpg,,,-0.03333334,1,0,30.19021
DATAmine/IMG/center_2017_02_04_20_53_08_617.jpg,,,-0.03333334,1,0,30.19024
DATAmine/IMG/center_2017_02_04_20_53_08_687.jpg,,,-0.03333334,1,0,30.19027
DATAmine/IMG/center_2017_02_04_20_53_08_755.jpg,,,-0.03333334,1,0,30.19029
DATAmine/IMG/center_2017_02_04_20_53_08_832.jpg,,,-0.03333334,1,0,30.1903
DATAmine/IMG/center_2017_02_04_20_53_08_899.jpg,,,-0.03333334,1,0,30.19031
DATAmine/IMG/center_2017_02_04_20_53_08_984.jpg,,,-0.03333334,1,0,30.19033
DATAmine/IMG/center_2017_02_04_20_53_09_051.jpg,,,-0.03333334,1,0,30.19036
DATAmine/IMG/center_2017_02_04_20_53_09_132.jpg,,,-0.03333334,1,0,30.19038
DATAmine/IMG/center_2017_02_04_20_53_09_215.jpg,,,-0.03333334,1,0,30.1909
DATAmine/IMG/center_2017_02_04_20_53_09_298.jpg,,,-0.03333334,1,0,30.19014
DATAmine/IMG/center_2017_02_04_20_53_09_368.jpg,,,-0.03333334,1,0,30.19027
DATAmine/IMG/center_2017_02_04_20_53_09_448.jpg,,,-0.03333334,1,0,30.19147
DATAmine/IMG/center_2017_02_04_20_53_09_515.jpg,,,-0.03333334,1,0,30.19011
DATAmine/IMG/center_2017_02_04_20_53_09_598.jpg,,,-0.03333334,1,0,30.19025
DATAmine/IMG/center_2017_02_04_20_53_09_685.jpg,,,-0.03333334,1,0,30.19029
DATAmine/IMG/center_2017_02_04_20_53_09_766.jpg,,,-0.03333334,1,0,30.19034
DATAmine/IMG/center_2017_02_04_20_53_09_832.jpg,,,-0.03333334,1,0,30.19034
DATAmine/IMG/center_2017_02_04_20_53_09_915.jpg,,,-0.03333334,1,0,30.19034
DATAmine/IMG/center_2017_02_04_20_53_10_000.jpg,,,-0.03333334,1,0,30.19038
DATAmine/IMG/center_2017_02_04_20_53_10_071.jpg,,,-0.03333334,1,0,30.19042
DATAmine/IMG/center_2017_02_04_20_53_10_148.jpg,,,-0.03333334,1,0,30.1904
DATAmine/IMG/center_2017_02_04_20_53_10_231.jpg,,,-0.03333334,1,0,30.19046
DATAmine/IMG/center_2017_02_04_20_53_10_300.jpg,,,-0.03333334,1,0,30.19046
DATAmine/IMG/center_2017_02_04_20_53_10_370.jpg,,,-0.03333334,1,0,30.19049
DATAmine/IMG/center_2017_02_04_20_53_10_449.jpg,,,-0.03333334,1,0,30.1904
DATAmine/IMG/center_2017_02_04_20_53_10_516.jpg,,,-0.03333334,1,0,30.19041
DATAmine/IMG/center_2017_02_04_20_53_10_599.jpg,,,0,1,0,30.19075
DATAmine/IMG/center_2017_02_04_20_53_10_681.jpg,,,0,1,0,30.19055
DATAmine/IMG/center_2017_02_04_20_53_10_752.jpg,,,0,1,0,30.19027
DATAmine/IMG/center_2017_02_04_20_53_10_831.jpg,,,0,1,0,30.19031
DATAmine/IMG/center_2017_02_04_20_53_10_899.jpg,,,0,1,0,30.19031
DATAmine/IMG/center_2017_02_04_20_53_10_983.jpg,,,0,1,0,30.19031
DATAmine/IMG/center_2017_02_04_20_53_11_053.jpg,,,0,1,0,30.19031
DATAmine/IMG/center_2017_02_04_20_53_11_132.jpg,,,0,1,0,30.19031
DATAmine/IMG/center_2017_02_04_20_53_11_215.jpg,,,0,1,0,30.1903
DATAmine/IMG/center_2017_02_04_20_53_11_281.jpg,,,0,1,0,30.19031
DATAmine/IMG/center_2017_02_04_20_53_11_350.jpg,,,0,1,0,30.19029
DATAmine/IMG/center_2017_02_04_20_53_11_417.jpg,,,0,1,0,30.19031
DATAmine/IMG/center_2017_02_04_20_53_11_499.jpg,,,0,1,0,30.1903
DATAmine/IMG/center_2017_02_04_20_53_11_568.jpg,,,0,1,0,30.1903
DATAmine/IMG/center_2017_02_04_20_53_11_648.jpg,,,0,1,0,30.19029
DATAmine/IMG/center_2017_02_04_20_53_11_716.jpg,,,0,1,0,30.1903
DATAmine/IMG/center_2017_02_04_20_53_11_799.jpg,,,0,1,0,30.19031
DATAmine/IMG/center_2017_02_04_20_53_11_881.jpg,,,0,1,0,30.19038
DATAmine/IMG/center_2017_02_04_20_53_11_948.jpg,,,0,1,0,30.19029
DATAmine/IMG/center_2017_02_04_20_53_12_016.jpg,,,0,1,0,30.19031
DATAmine/IMG/center_2017_02_04_20_53_12_085.jpg,,,0,1,0,30.19025
DATAmine/IMG/center_2017_02_04_20_53_12_165.jpg,,,0,1,0,30.19029
DATAmine/IMG/center_2017_02_04_20_53_12_248.jpg,,,0,1,0,30.1903
DATAmine/IMG/center_2017_02_04_20_53_12_315.jpg,,,0,1,0,30.19031
DATAmine/IMG/center_2017_02_04_20_53_12_385.jpg,,,0,1,0,30.1903
DATAmine/IMG/center_2017_02_04_20_53_12_466.jpg,,,0,1,0,30.19007
DATAmine/IMG/center_2017_02_04_20_53_12_549.jpg,,,0,1,0,30.19035
DATAmine/IMG/center_2017_02_04_20_53_12_632.jpg,,,0,1,0,30.1902
DATAmine/IMG/center_2017_02_04_20_53_12_701.jpg,,,0,1,0,30.19012
DATAmine/IMG/center_2017_02_04_20_53_12_783.jpg,,,-0.06666667,1,0,30.1892
DATAmine/IMG/center_2017_02_04_20_53_12_865.jpg,,,-0.06666667,1,0,30.18974
DATAmine/IMG/center_2017_02_04_20_53_12_931.jpg,,,-0.06666667,1,0,30.1899
DATAmine/IMG/center_2017_02_04_20_53_13_000.jpg,,,-0.06666667,1,0,30.19007
DATAmine/IMG/center_2017_02_04_20_53_13_074.jpg,,,-0.06666667,1,0,30.19016
DATAmine/IMG/center_2017_02_04_20_53_13_149.jpg,,,-0.06666667,1,0,30.19025
DATAmine/IMG/center_2017_02_04_20_53_13_216.jpg,,,-0.06666667,1,0,30.19031
DATAmine/IMG/center_2017_02_04_20_53_13_298.jpg,,,0,1,0,30.1901
DATAmine/IMG/center_2017_02_04_20_53_13_366.jpg,,,0,1,0,30.19012
DATAmine/IMG/center_2017_02_04_20_53_13_435.jpg,,,0,1,0,30.19032
DATAmine/IMG/center_2017_02_04_20_53_13_513.jpg,,,0,1,0,30.19007
DATAmine/IMG/center_2017_02_04_20_53_13_581.jpg,,,0,1,0,30.19028
DATAmine/IMG/center_2017_02_04_20_53_13_663.jpg,,,0,1,0,30.19031
DATAmine/IMG/center_2017_02_04_20_53_13_740.jpg,,,0,1,0,30.19027
DATAmine/IMG/center_2017_02_04_20_53_13_816.jpg,,,0,1,0,30.19029
DATAmine/IMG/center_2017_02_04_20_53_13_897.jpg,,,0,1,0,30.19029
DATAmine/IMG/center_2017_02_04_20_53_13_980.jpg,,,-0.06666667,1,0,30.18941
DATAmine/IMG/center_2017_02_04_20_53_14_047.jpg,,,-0.06666667,1,0,30.18972
DATAmine/IMG/center_2017_02_04_20_53_14_122.jpg,,,-0.06666667,1,0,30.19001
DATAmine/IMG/center_2017_02_04_20_53_14_196.jpg,,,-0.06666667,1,0,30.19017
DATAmine/IMG/center_2017_02_04_20_53_14_263.jpg,,,-0.06666667,1,0,30.19027
DATAmine/IMG/center_2017_02_04_20_53_14_331.jpg,,,-0.06666667,1,0,30.1901
